0,0.23180463781208008,0.19387910653427426,True,0.2439790318083459,0.12510971380487795,0.2560795843601227,0.349029541015625
1,0.16699193352985847,0.13295138801189926,True,0.14176330974813905,0.1235123664833101,0.16481560468673706,0.3303065299987793
2,0.10969556739094004,0.08902084773650001,True,0.02769354335297733,0.1228107882033386,0.0491233766078949,0.3188345432281494
3,0.08909094107976433,0.0898206653515597,False,0.040330285195401556,0.12045319657581964,0.07385092973709106,0.33006995916366577
4,0.08754931962041682,0.08496676896350888,True,0.01654178595827694,0.11901710965836187,0.027254819869995117,0.3286316394805908
5,0.08334967868622067,0.08343655060050587,True,0.013083221559372311,0.11726954025587545,0.025174826383590698,0.3044624328613281
6,0.08258448229349771,0.08070494560189645,True,0.009296273486195156,0.11375480632967987,0.02176421880722046,0.30793437361717224
7,0.07988471602345276,0.07822026563810025,True,0.007482213057344395,0.11036682023425888,0.016310125589370728,0.29450345039367676
8,0.07694813057847162,0.07514455659379443,True,0.006594483319681992,0.10606565049976627,0.01596812903881073,0.2777029573917389
9,0.07356038542938684,0.0715954350390172,True,0.0063425298999008,0.10105239091899824,0.015261024236679077,0.2617132067680359
10,0.0692288055673801,0.0677067507351027,True,0.006125832725437936,0.0955556524762012,0.014954417943954468,0.24572274088859558
11,0.06565845408818483,0.06310462556757979,True,0.006048386670335258,0.08903821968366325,0.014558807015419006,0.22489142417907715
12,0.06055834403635363,0.058240269322984345,True,0.006270578355510706,0.0821251369765004,0.013997375965118408,0.18883979320526123
13,0.055313512340268794,0.05272625048182337,True,0.006270743700751881,0.07430203683613622,0.014182209968566895,0.16750529408454895
14,0.05165344256783023,0.04954841227188198,True,0.006020327943330688,0.06981293380349807,0.013289928436279297,0.16352757811546326
15,0.04909131643478696,0.047700180263011226,True,0.005724802836545319,0.06721488788093612,0.01327449083328247,0.16564184427261353
16,0.04617819926840905,0.048866158613579215,False,0.005331585673562865,0.06890121477966415,0.012600868940353394,0.18776915967464447
17,0.04558729671488384,0.04483219365281664,True,0.004904619585261421,0.06321230191461934,0.01244451105594635,0.18387576937675476
